Node ID,Network (1) X,Network (1) Y,Network (1) Z,Louvain Community,Degree,Weighted Degree,Community Leaders Filter,Betweenness Centrality,Closeness Centrality,Eccentricity,Clustering Coefficient,PageRank
PRKAR1A,2.7720870971679688,6.6038417816162109,1.8556180000305176,Community 30,36,40,0,0.21702492237091064,0.85746312141418457,11,0,0.15547432019431798
SPNS3,-10.554471969604492,-2.21156644821167,1.1902991533279419,Community 13,6,7,0,0.017300127074122429,0.642209529876709,12,0,0.030059174052087023
FAM222A,-8.2396488189697266,-1.7806650400161743,3.4232068061828613,Community 13,2,2,0,0.013646466657519341,0.70470106601715088,11,0,0.00850150587120061
TMPRSS3,-1.0361236333847046,-0.043010391294956207,0.011042521335184574,Community 27,6,6,0,0.053188662976026535,0.82953804731369019,11,0,0.017889095493547204
PUS1,2.8122305870056152,6.8603854179382324,2.12782883644104,Community 30,1,1,0,0,0.70387977361679077,12,0,0.0050209042722467439
BEND5,-2.1110684871673584,-1.6279208660125732,2.1557126045227051,Community 14,11,11,0,0.0399433858692646,0.75857740640640259,11,0,0.041832002792781521
PRKRA,-2.3322272300720215,-1.6876133680343628,2.3975653648376465,Community 14,1,1,0,0,0.63583976030349731,12,0,0.0049557353493727731
CXCL8,-6.0159602165222168,2.8064477443695068,0.20741428434848785,Community 34,1,1,0,0,0.59164732694625854,12,0,0.0049839033179324707
LRP11,5.5447902679443359,1.2567633390426636,0.84781605005264282,Community 52,5,5,0,0.022376405075192451,0.73421204090118408,10.5,0,0.01835109750497177
NADK,1.4834223985671997,2.1079912185668945,9.0326080322265625,Community 0,4,5,0,0.032853905111551285,0.87202674150466919,9.5,0,0.018270739951069363
H4C1,0.012728489004075527,2.1907827854156494,9.7196884155273438,Community 48,6,6,0,0.032948907464742661,0.80472666025161743,10.5,0,0.017818909066200032
TMEM245,6.195258617401123,3.0718915462493896,-1.3229219913482666,Community 7,7,7,0,0.012231715954840183,0.700570821762085,12,0,0.026551387672532629
DNAJC14,5.5928559303283691,1.1483216285705566,-1.2848150730133057,Community 7,5,5,0,0.0067451735958456993,0.80571550130844116,11,0,0.016560048396217938
PRR4,1.2728770971298218,-6.14185905456543,3.9661943912506104,Community 4,32,34,0,0.11732862889766693,0.81608706712722778,11,0,0.13540684874785539
GYPC,1.3622450828552246,-6.3494973182678223,4.0946793556213379,Community 4,1,1,0,0,0.67575526237487793,12,0,0.0051080881242320034
MPP3,-1.0643280744552612,2.8601219654083252,6.2238197326660156,Community 17,2,2,0,0,0.8302883505821228,10,0,0.0085841706185726934
PARVA,3.7968704700469971,3.7521476745605469,-1.6492946147918701,Community 27,5,5,0,0.013221678324043751,0.67240923643112183,12.5,0,0.021583329491326568
PLSCR4,3.9610445499420166,3.9213287830352783,-1.7677546739578247,Community 27,1,1,0,0,0.57416629791259766,13.5,0,0.00539373930283124
AGPS,8.8665943145751953,3.6531863212585449,2.6588563919067383,Community 49,14,15,0,0.043201908469200134,0.721403181552887,11,0,0.069140059876335189
MROH1,9.0218677520751953,3.6476764678955078,2.6482498645782471,Community 49,1,1,0,0,0.60951316356658936,12,0,0.0056503654954644109
CHPF,8.84299087524414,-10.822683334350586,1.5577825307846069,Community 15,7,7,0,0.027096271514892578,0.59687906503677368,12,0,0.035085036146470787
HMG20A,5.2155551910400391,-9.6222705841064453,0.30670565366744995,Community 23,2,2,0,0.024753885343670845,0.68972772359848022,11,0,0.00938277420016958
XCR1,-0.83027178049087524,1.7276897430419922,10.415813446044922,Community 48,25,25,0,0.017281368374824524,0.78196871280670166,10,0,0.068047739100757315
ADAMDEC1,-0.68868076801300049,1.5413026809692383,10.783529281616211,Community 48,4,4,0,0.0047283382155001163,0.75354611873626709,10.5,0,0.012549232063820378
CDC42BPG,-0.89424288272857666,4.8243122100830078,-0.83737045526504517,Community 36,18,18,0,0.11521557718515396,0.83597421646118164,11,0,0.067209866112542066
DUSP4,1.1366273164749146,1.1897444725036621,0.65259325504302979,Community 27,3,3,0,0.016552209854125977,0.694339394569397,12,0,0.012182410813899871
SEMA3B,-6.0838713645935059,-4.6996011734008789,1.0757044553756714,Community 5,18,19,0,0.16763636469841003,0.843222975730896,9.5,0,0.0737501538757215
SS18L1,-4.1465907096862793,-4.2377023696899414,-1.1171562671661377,Community 5,2,2,0,0.0049673574976623058,0.76230651140213013,10,0,0.0081670230239626624
PRMT6,5.3413100242614746,4.9798722267150879,2.9306237697601318,Community 30,1,1,0,0,0.67420679330825806,11,0,0.0049626475062550437
SLC24A3,-6.4953446388244629,2.8081960678100586,4.4217720031738281,Community 17,17,19,0,0.12963476777076721,0.86597239971160889,9.5,0,0.069219527430487537
ATP5F1D,-5.9774136543273926,3.8576896190643311,5.6088905334472656,Community 17,4,4,0,0.030302150174975395,0.79601818323135376,10.5,0,0.014492049165244733
CCL5,-4.0047750473022461,-11.150459289550781,1.9616395235061646,Community 8,3,3,0,0.0070664878003299236,0.56332844495773315,11.5,0,0.015106313380965729
HEXA,-3.1680920124053955,-9.7283124923706055,1.3650312423706055,Community 8,4,4,0,0.012042921967804432,0.65744239091873169,10.5,0,0.015059438664718591
GNG4,2.0700056552886963,1.1428852081298828,4.7919292449951172,Community 27,2,2,0,0.0232889112085104,0.821814775466919,10,0,0.008032214238293903
C9orf72,-2.3696484565734863,2.6938180923461914,0.059549614787101746,Community 34,42,45,0,0.26070788502693176,0.89108908176422119,11,0,0.14397589198832361
STARD5,-2.6699199676513672,2.8644769191741943,0.040606241673231125,Community 34,1,1,0,0,0.72638076543807983,12,0,0.0044403186941260253
KRT17P5,12.089088439941406,4.2112264633178711,2.4667854309082031,Community 49,3,3,0,0.0070664878003299236,0.54380017518997192,13.5,0,0.016212143305690766
SMO,11.168130874633789,3.8428592681884766,2.3016586303710938,Community 49,3,3,0,0.018480094149708748,0.63099724054336548,12.5,0,0.013331351279458614
FAM135A,-6.444394588470459,1.3037040233612061,-5.7411913871765137,Community 11,4,5,0,0.016505615785717964,0.65623927116394043,11,0,0.019880826981234098
SNAPC1,-0.61594164371490479,1.0571808815002441,-3.4035389423370361,Community 7,4,4,0,0.022563382983207703,0.7496570348739624,10,0,0.013655752000116332
CD109,1.6437152624130249,-8.7930231094360352,-3.902289867401123,Community 51,4,4,0,0.004466325044631958,0.67709100246429443,11,0,0.015429478572558677
NAGA,0.44963014125823975,-8.2690238952636719,-2.2345106601715088,Community 51,5,5,0,0.022604530677199364,0.791461169719696,10.5,0,0.016942576571138967
CNST,-4.2965197563171387,9.7494335174560547,-2.5661258697509766,Community 33,42,43,1,0.18647286295890808,0.72991538047790527,10.5,0,0.19358183946840385
ACTR8,-4.437006950378418,9.8301429748535156,-2.5384328365325928,Community 33,1,1,0,0,0.61557859182357788,11.5,0,0.0055540612401582361
TYK2,9.0582447052001953,3.6606450080871582,2.5351169109344482,Community 49,1,1,0,0,0.60951316356658936,12,0,0.0056503654954644109
ORMDL1,7.15119743347168,0.56683927774429321,0.56579262018203735,Community 49,5,6,0,0.014128134585916996,0.69801390171051025,11.5,0,0.026597271871410894
AAMDC,7.4695348739624023,0.59494489431381226,0.517960250377655,Community 49,1,1,0,0,0.59273225069046021,12.5,0,0.00548048181964633
NEDD9,-0.80189543962478638,0.65821874141693115,-0.5115431547164917,Community 27,13,13,0,0.0036651580594480038,0.82066869735717773,11,0,0.03329469380222435
SLC5A3,-0.096637755632400513,0.73741382360458374,-0.046583704650402069,Community 27,6,6,0,0.0018074669642373919,0.846394956111908,10,0,0.017068737700412867
LTB,-10.757110595703125,-2.2592434883117676,1.22765052318573,Community 13,1,1,0,0,0.55200117826461792,13,0,0.0053713704679369907
SERPINB8,-5.65837287902832,2.5937116146087646,0.34343463182449341,Community 34,6,7,0,0.013821342960000038,0.69360494613647461,11.5,0,0.027049213744484348
HAS3,-4.4392185211181641,2.8181233406066895,0.23086701333522797,Community 34,2,2,0,0.0073418132960796356,0.73808449506759644,12,0,0.0077280264590182633
ADPRM,-0.91767925024032593,5.1797280311584473,-0.93611401319503784,Community 36,1,1,0,0,0.68933409452438354,12,0,0.0048947630370849036
ABCA2,5.834998607635498,-2.903292179107666,-3.0468552112579346,Community 27,2,2,0,0.017029643058776855,0.76740455627441406,11.5,0,0.00865902849754908
TNRC6B,-3.3974156379699707,1.4773720502853394,-2.3641712665557861,Community 34,6,6,0,0.016363415867090225,0.83412081003189087,10.5,0,0.01913565846110072
GAS2L2,-4.4403505325317383,2.5368037223815918,-1.9963169097900391,Community 34,3,3,0,0.0075318184681236744,0.71202534437179565,11.5,0,0.010668773580176908
RAD1,1.4186632633209229,1.0947771072387695,-1.1331253051757813,Community 49,4,4,0,0.0037528991233557463,0.75411558151245117,11.5,0,0.012990946269178008
CENPP,1.418731689453125,1.0077694654464722,0.021742967888712883,Community 49,6,6,0,0.025967739522457123,0.80693364143371582,11,0,0.018723167659300492
HYPK,10.033020973205566,1.9929286241531372,-3.1349842548370361,Community 52,8,8,0,0.019585631787776947,0.64874494075775146,12.5,0,0.036493771727302136
CLU,9.3280181884765625,1.2867891788482666,-2.3053419589996338,Community 52,3,3,0,0.019246164709329605,0.71026241779327393,11.5,0,0.012591499722537865
WNT10A,-0.95192629098892212,5.2385993003845215,-0.88586390018463135,Community 36,1,1,0,0,0.68933409452438354,12,0,0.0048947630370849036
TBC1D16,-0.70765143632888794,4.3928842544555664,2.6271450519561768,Community 14,23,24,0,0.18756024539470673,0.91587519645690918,9,0,0.088101875209788641
S100A4,-0.72164326906204224,4.5161581039428711,2.750969409942627,Community 14,2,3,0,0.0035338490270078182,0.82034599781036377,9.5,0,0.012418018877141805
GPR171,-1.2414640188217163,-9.885960578918457,3.95894193649292,Community 8,6,6,0,0.0084358546882867813,0.65176641941070557,11.5,0,0.023630337292901038
TOP1MT,-0.84838235378265381,-9.11391830444336,3.437330961227417,Community 8,2,2,0,0.0042509054765105247,0.6933743953704834,10.5,0,0.008021987094107343
XKRX,-4.5359368324279785,12.725150108337402,-3.1876387596130371,Community 33,4,4,0,0.010597916319966316,0.53255671262741089,12.5,0,0.022949661295831595
MACROH2A1,-4.5313334465026855,12.876226425170898,-3.1765968799591064,Community 33,1,1,0,0,0.46899905800819397,13.5,0,0.0066100370435905375
PTGER4,-1.0205675363540649,0.32334333658218384,2.6409671306610107,Community 43,3,3,0,9.8633114248514175E-05,0.73257148265838623,12,0,0.010916214451860336
RCN2,-6.7949867248535156,1.3074278831481934,-5.7415814399719238,Community 11,7,8,0,0.01804501935839653,0.63927578926086426,11.5,0,0.034274876703413448
CCL26,2.5031015872955322,-9.7517452239990234,-5.87567138671875,Community 51,9,9,0,0.032555583864450455,0.67793107032775879,12,0,0.03548789191568287
UXS1,3.3943631649017334,-7.6465139389038086,6.6170549392700195,Community 4,5,5,0,0.01198059506714344,0.56940823793411255,12,0,0.024236670040261327
ZSWIM8,3.8584625720977783,-7.6636886596679688,6.2347931861877441,Community 4,2,2,0,0.0011533418437466025,0.54618149995803833,13,0,0.0097986155892641012
MICU3,3.9713094234466553,2.0570015907287598,7.8104429244995117,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
PLCH1,1.1999378204345703,13.915054321289063,3.1568562984466553,Community 36,9,9,0,0.028236905112862587,0.56102865934371948,13,0,0.048721107634467277
BDH1,1.0915310382843018,13.9762544631958,3.1991095542907715,Community 36,1,1,0,0,0.49094060063362122,14,0,0.0063385070198489464
DTNA,6.2720184326171875,-6.103154182434082,-13.68312931060791,Community 16,8,8,0,3.3886222809087485E-05,0.0030800821259617805,1,0,0.048114680651839332
BCAS1,6.2076406478881836,-6.1313409805297852,-13.617929458618164,Community 16,1,1,0,0,0.0016427104128524661,2,0,0.0068630875313455816
ZNF469,-0.20029756426811218,-3.8377792835235596,0.71118336915969849,Community 23,5,5,0,0.0978083461523056,0.83731621503829956,10.5,0,0.016754546847475973
ERICH3,-3.8573765754699707,-0.54106032848358154,-0.15719375014305115,Community 17,12,12,0,0.057524889707565308,0.73860710859298706,11,0,0.046238502543464323
EHD1,-4.1904354095458984,-0.39897119998931885,-0.1439037024974823,Community 17,1,1,0,0,0.62174904346466064,12,0,0.0049989888136957534
CDKN1A,9.5293025970458984,3.7968008518218994,-0.42477729916572571,Community 52,8,8,0,0.035100076347589493,0.714530348777771,12,0,0.0324554135673455
EPDR1,7.8186755180358887,4.4943575859069824,1.1325268745422363,Community 52,2,2,0,0.00972353108227253,0.68867218494415283,11,0,0.0084199703764525555
CYTH1,-2.001375675201416,5.6293034553527832,-1.3798046112060547,Community 36,8,8,0,0.021452398970723152,0.75912940502166748,11.5,0,0.032786853662496819
SEC61A1,2.2834510803222656,-8.7864809036254883,1.6988064050674438,Community 23,5,6,0,0.021315645426511765,0.6119999885559082,13,0,0.024604675513378662
CHST6,1.3068711757659912,-7.4763545989990234,1.1171579360961914,Community 23,2,2,0,0.021564951166510582,0.72249329090118408,12,0,0.0083527492188608318
CMC4,-0.36392045021057129,0.04836602509021759,0.55887681245803833,Community 48,5,5,0,0.01682511530816555,0.843377947807312,10,0,0.014178548323878758
LARP4,0.21645134687423706,0.39009931683540344,-0.54690265655517578,Community 27,37,37,0,0.72244518995285034,1,9.5,0.0015015015015015015,0.10245032972124386
HNRNPC,-7.1405258178710938,5.1574406623840332,-1.2108142375946045,Community 34,12,12,0,0.038869917392730713,0.699993908405304,11,0,0.053776427673519041
CCDC148,-7.251253604888916,5.37779426574707,-1.2725253105163574,Community 34,1,1,0,0,0.59415936470031738,12,0,0.00552911768834003
IL2RB,-2.2159154415130615,-9.7266225814819336,2.191554069519043,Community 8,2,2,0,0.0025590150617063046,0.64038169384002686,11.5,0,0.0077373206740550694
CYB5R2,4.285797119140625,-5.163818359375,4.6602721214294434,Community 23,5,5,0,0.011411790736019611,0.72347265481948853,11,0,0.023976664466224304
ICOSLG,4.4749722480773926,-1.9720122814178467,6.50817346572876,Community 23,2,2,0,0.0070120277814567089,0.77920752763748169,10,0,0.0096077849840347871
TMEM88,-2.6987247467041016,2.9321978092193604,0.076009146869182587,Community 34,1,1,0,0,0.72638076543807983,12,0,0.0044403186941260253
NARF,-0.83003205060958862,0.667449414730072,-1.9068154096603394,Community 27,9,9,0,0.025659738108515739,0.82628262042999268,11.5,0,0.025461931649091385
REG1CP,4.5493979454040527,2.1346035003662109,7.982177734375,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
TNFRSF6B,-0.56788694858551025,1.5875352621078491,10.444210052490234,Community 48,3,3,0,0.00125923624727875,0.75344711542129517,10.5,0,0.0088226209221928635
RAB35,-7.0761432647705078,9.6886749267578125,-6.2037506103515625,Community 33,1,1,0,0,0.49959728121757507,14,0,0.0063184888313533487
DCBLD2,-0.32064157724380493,-6.4729528427124023,2.440396785736084,Community 4,1,1,0,0,0.73430603742599487,10,0,0.0047262981255742484
CD44,-3.1084108352661133,-7.1772651672363281,1.6256949901580811,Community 5,24,25,0,0.12169087678194046,0.84019768238067627,10,0,0.094017915054168608
IL10RA,-1.986986517906189,-6.9936618804931641,2.0353662967681885,Community 5,2,2,0,0,0.75394219160079956,10,0,0.00792573937996176
FCHSD2,0.47036916017532349,-6.4056839942932129,3.3402612209320068,Community 4,2,2,0,0.010086597874760628,0.7606390118598938,10,0,0.0081173971614293527
TRIM38,2.641350269317627,2.1753790378570557,2.2353217601776123,Community 48,5,5,0,0.090007863938808441,0.819584310054779,11,0,0.016506609670049577
CARHSP1,-11.21042537689209,2.9126451015472412,-1.1042877435684204,Community 26,4,4,0,0.031735658645629883,0.61878186464309692,12.5,0,0.020966723005675158
FXYD1,-4.6496458053588867,1.2838561534881592,-2.1952733993530273,Community 26,2,2,0,0.035229571163654327,0.7335783839225769,11.5,0,0.0096011047506167936
PCM1,-2.801563024520874,-0.52506422996521,-8.33517837524414,Community 72,10,10,0,0.037033405154943466,0.69667899608612061,12.5,0,0.039164085094999537
LRP2,-4.0199408531188965,-0.13171014189720154,-4.8495893478393555,Community 72,10,10,0,0.10514108836650848,0.78090441226959229,11.5,0,0.03642411301745381
MTMR9LP,-1.1325721740722656,-3.1439254283905029,-3.3876941204071045,Community 2,17,18,0,0.11824899911880493,0.86022716760635376,9.5,0,0.066648659493684717
RRN3,-0.24426183104515076,-1.1296932697296143,-3.4092843532562256,Community 27,2,2,0,0.0064250701107084751,0.72126716375350952,10.5,0,0.0077962648339713631
CPVL,-3.8707661628723145,-7.757744312286377,0.73620724678039551,Community 5,9,9,0,0.0340229794383049,0.69856631755828857,10.5,0,0.035806302414493514
NTNG2,-4.132138729095459,-7.9683284759521484,0.71247684955596924,Community 5,1,1,0,0,0.59313052892684937,11.5,0,0.0051040501430131176
ZBTB7C,0.63163810968399048,-0.5407874584197998,-1.5390626192092896,Community 27,13,14,0,0.084774255752563477,0.90553975105285645,10.5,0,0.041568332513891366
NCR3,6.7108273506164551,1.8885639905929565,10.139351844787598,Community 0,2,2,0,0.024686112999916077,0.77664977312088013,10,0,0.010159652887867838
SH3TC1,-1.9665490388870239,5.5136394500732422,1.1293609142303467,Community 14,3,3,0,0.056617829948663712,0.79365080595016479,10,0,0.01156947008016012
GAS2L1,2.6792104244232178,0.7440413236618042,14.490823745727539,Community 48,7,7,0,0.02118493989109993,0.44544944167137146,14,0,0.039558918301758852
TRMT11,2.6688494682312012,0.74445778131484985,14.39488410949707,Community 48,1,1,0,0,0.40009763836860657,15,0,0.0065402553043650046
CGAS,-2.9505026340484619,-0.19622525572776794,0.49366724491119385,Community 17,3,3,0,0.037400707602500916,0.78784757852554321,11,0,0.011589202945206439
LGALS4,4.2218546867370605,1.5596377849578857,7.852107048034668,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
CLOCK,1.1483997106552124,-0.92653399705886841,-9.9553918838500977,Community 72,10,10,0,0.033604241907596588,0.70185631513595581,11.5,0,0.04352933911608961
ACSL1,1.1678045988082886,-0.88947135210037231,-10.244302749633789,Community 72,1,1,0,0,0.595500648021698,12.5,0,0.0054258531114592294
TNRC6C-AS1,-5.0573720932006836,-9.5302333831787109,4.2774696350097656,Community 5,3,3,0,0.012213563546538353,0.59852910041809082,12.5,0,0.013971571029066546
MBD5,-0.85214406251907349,2.1723887920379639,-0.53757232427597046,Community 27,7,7,0,0.039853222668170929,0.8452104926109314,11.5,0,0.0204734830500825
AGO3,-1.2846454381942749,-3.0297563076019287,-2.81740403175354,Community 2,24,25,0,0.15501131117343903,0.89379602670669556,9.5,0,0.0843990993085259
TSR2,-1.4822003841400146,-3.18489408493042,-3.0015175342559814,Community 2,1,1,0,0,0.72817844152450562,10.5,0,0.004590232869670129
CD274,0.09727487713098526,1.2202136516571045,3.8450295925140381,Community 43,9,11,0,0.045716144144535065,0.78857851028442383,10.5,0,0.035551301780227341
ABHD3,1.0033583641052246,1.340802788734436,2.9838240146636963,Community 43,4,4,0,0.01196183729916811,0.76941126585006714,10,0,0.014050783100937716
IGFBP5,-1.4964696168899536,-5.3671813011169434,0.94462388753890991,Community 50,3,3,0,0.019233457744121552,0.79867756366729736,10,0,0.011234938021171289
RNASEH2B,-9.5613603591918945,8.2807598114013672,-9.2318572998046875,Community 10,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
MSI2,0.73256957530975342,10.357161521911621,-11.53746223449707,Community 18,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
